mensaje,spam,label,mensaje_limpio
"este mensaje contiene contenido para adultos, visita nuestra página de entretenimiento explícito",1,spam,mensaje contiene contenido adultos visita página entretenimiento explícito
actualiza tu contraseña ahora o tu cuenta será bloqueada,1,spam,actualiza contraseña ahora cuenta bloqueada
gracias por tu inscripción; pronto recibirás el boletín con actualizaciones importantes.,0,ham,gracias inscripción pronto recibirás boletín actualizaciones importantes
¡oferta limitada! compra ahora y obtén un 90% de descuento en nuestro producto revolucionario. actúa rápido antes de que se agoten las existencias!,1,spam,oferta limitada compra ahora obtén 90 descuento producto revolucionario actúa rápido agoten existencias
¡suscríbete a nuestro boletín y recibe artículos premiados y contenido exclusivo para adultos!,1,spam,suscríbete boletín recibe artículos premiados contenido exclusivo adultos
¡oferta revolucionaria! únete a nuestro club exclusivo y recibe regalos de lujo sin costo.,1,spam,oferta revolucionaria únete club exclusivo recibe regalos lujo costo
"hola, soy un estudiante de universidad. ¿puedes recomendarme libros sobre historia?",0,ham,hola estudiante universidad puedes recomendarme libros historia
"por favor, revisa el documento adjunto y envíame tus comentarios",0,ham,favor revisa documento adjunto envíame comentarios
¿dónde comprar semillas orgánicas en la ciudad?,0,ham,dónde comprar semillas orgánicas ciudad
descarga gratis nuestro app de productividad. mejora tu vida. enlace: [ bit.ly/2czzwxh ],1,spam,descarga gratis app productividad mejora vida enlace bitly2czzwxh
me encanta leer libros de poesía en mi tiempo libre.,0,ham,encanta leer libros poesía tiempo libre
la biblioteca local tiene una nueva colección de libros de poesía.,0,ham,biblioteca local nueva colección libros poesía
estas ofertas son 100% reales. compra ahora y te ayudamos en la entrega.,1,spam,ofertas 100 reales compra ahora ayudamos entrega
¡oferta impresionante! compra ahora y ganarias 1000€ en 24h 🚀🚀🚀 compra ya!!!,1,spam,oferta impresionante compra ahora ganarias 1000 24h compra
¿te gustaría probar una nueva receta de paella?,0,ham,gustaría probar nueva receta paella
"cuidado: este mensaje contiene contenido engañoso, haz clic y obtén malware gratis",1,spam,cuidado mensaje contiene contenido engañoso haz clic obtén malware gratis
reclama tu premio ahora!!! enmayus lots!!!,1,spam,reclama premio ahora enmayus lots
me gustaría saber si el proyecto está disponible en github. podrías compartir el enlace?,0,ham,gustaría saber si proyecto disponible github podrías compartir enlace
¿podrías recomendarme algún buen libro de ficción que haya disfrutado últimamente?,0,ham,podrías recomendarme algún buen libro ficción disfrutado últimamente
"¡urgente! sus datos bancarios están siendo vendidos. rec والضمان, transfiera $5000 a esta cuenta: xyz123.",1,spam,urgente datos bancarios siendo vendidos rec transfiera 5000 cuenta xyz123
recibe tu premio gratis: haz clic aquí antes de que ligue.,1,spam,recibe premio gratis haz clic aquí ligue
"oferta especial: compra 2 y lleva 3, solo por 24 horas. ¡no dejes pasar la oportunidad!",1,spam,oferta especial compra lleva solo 24 horas dejes pasar oportunidad
me gustaría aprender a tocar la guitarra,0,ham,gustaría aprender tocar guitarra
he enviado el archivo adjunto con los resultados del análisis. quedo a tu disposición para cualquier duda.,0,ham,enviado archivo adjunto resultados análisis quedo disposición cualquier duda
"¡urgente! tu cuenta ha sido comprometida, ingresa ahora para recuperar acceso.",1,spam,urgente cuenta sido comprometida ingresa ahora recuperar acceso
¡suscripción gratuita! regístrate ahora y accede a miles de películas sin costo.,1,spam,suscripción gratuita regístrate ahora accede miles películas costo
resumen del libro 'cien años de soledad': una familia de los buendía y su historia en el pueblo de macondo.,0,ham,resumen libro cien años soledad familia buendía historia pueblo macondo
"¡oferta relámpago! solo por hoy, consigue un iphone 15 gratis si compartes este mensaje en tus redes. no lo dejes pasar.",1,spam,oferta relámpago solo hoy consigue iphone 15 gratis si compartes mensaje redes dejes pasar
"¡compra ahora nuestro producto milagroso con 90% de descuento! solo por hoy, no te lo pierdas!!!",1,spam,compra ahora producto milagroso 90 descuento solo hoy pierdas
descarga nuestra app y obtén 5000 likes gratuitos en ig. 🎯⚡,1,spam,descarga app obtén 5000 likes gratuitos ig
quiero aprender a tocar la guitarra y estoy buscando clases en línea.,0,ham,quiero aprender tocar guitarra buscando clases línea
¡oferta exclusiva! compra ahora y ahorra 90% - solo hoy.,1,spam,oferta exclusiva compra ahora ahorra 90 solo hoy
¿has visto la última temporada de la casa de papel? vale la pena.,0,ham,visto última temporada casa papel vale pena
¡participa ahora! haz clic aquí para ganar premios al instante y recibir ofertas personalizadas solo para ti.,1,spam,participa ahora haz clic aquí ganar premios instante recibir ofertas personalizadas solo
el concierto del próximo mes se realizará en el auditorio municipal.,0,ham,concierto próximo mes realizará auditorio municipal
receta fácil de gazpacho tradicional para disfrutar en los días calurosos del verano,0,ham,receta fácil gazpacho tradicional disfrutar días calurosos verano
"¡urgente! tu cuenta ha sido seleccionada para recibir un premio de 10,000 euros, responde ahora.",1,spam,urgente cuenta sido seleccionada recibir premio 10000 euros responde ahora
vídeo porno gratuito de la noche. ¡haz clic aquí y lo verás en hd!,1,spam,vídeo porno gratuito noche haz clic aquí verás hd
"¡oferta exclusiva! tv led 55"" por $199. ¡solo hoy en [enlace]!",1,spam,oferta exclusiva tv led 55 199 solo hoy enlace
¡envío gratis a toda america latina! solo 3 lugares disponibles.,1,spam,envío gratis toda america latina solo lugares disponibles
la reunión del club de lectura será el viernes a las 7. no te lo pierdas.,0,ham,reunión club lectura viernes pierdas
¡el gobierno announce que el impuesto vat bajará un 50% a partir de hoy!,1,spam,gobierno announce impuesto vat bajará 50 partir hoy
¡hoy es día de suerte! usa el código spam20 para ganar 500 créditos. ¡solo hoy!,1,spam,hoy día suerte usa código spam20 ganar 500 créditos solo hoy
"urgente! necesito tu ayuda para transferir 5000€ fuera del país, confía en mí.",1,spam,urgente necesito ayuda transferir 5000 país confía
¡aprende inglés en 7 días! solo 2 pasos: suscríbete y devuelve este formulario.,1,spam,aprende inglés días solo pasos suscríbete devuelve formulario
este fin de semana planeo visitar el museo de arte moderno.,0,ham,fin semana planeo visitar museo arte moderno
 estableamos un taller de fútbol para niños este viernes. ¡invitaciones en la plaza!,0,ham,estableamos taller fútbol niños viernes invitaciones plaza
los investigadores anunciaron un avance importante en la tecnología de energía renovable.,0,ham,investigadores anunciaron avance importante tecnología energía renovable
me encanta caminar por el parque los domingos y escuchar música clásica.,0,ham,encanta caminar parque domingos escuchar música clásica
¿podrías recomendarme alguna película de suspense reciente?,0,ham,podrías recomendarme alguna película suspense reciente
¡haga clic aquí para recibir 1000€ en su cuenta! oferta porinvitar a amigos.,1,spam,haga clic aquí recibir 1000 cuenta oferta porinvitar amigos
"¡no respondas! si no desea recibir más correos, escriba 'no' en este mensaje.",1,spam,respondas si desea recibir correos escriba mensaje
¡tu lidera premios en un sorteo! envía tus datos para reclamar: https://sorteoapp.es,1,spam,lidera premios sorteo envía datos reclamar httpssorteoappes
mi perro max disfruta correr en el parque los domingos.,0,ham,perro max disfruta correr parque domingos
"presta atención: has ganado un premio de 10,000 euros, solo envía tu número de tarjeta.",1,spam,presta atención ganado premio 10000 euros solo envía número tarjeta
tu amigo carlos está interesado en una inversión segura. ¿te animas a ganar como él?,1,spam,amigo carlos interesado inversión segura animas ganar
¡vendido! paga ahora y recibe el producto en 3 días. oferta validas hasta agotado. 🎁,1,spam,vendido paga ahora recibe producto días oferta validas agotado
¡oferta ultra! compra hoy y obtén un 80% de descuento en nuestro producto mágico 🚀,1,spam,oferta ultra compra hoy obtén 80 descuento producto mágico
mlm oportunidad: invierte $500 y duplica tu dinero en 30 días. ¡sólo 100 cupos disponibles!,1,spam,mlm oportunidad invierte 500 duplica dinero 30 días sólo 100 cupos disponibles
¡compra ahora mismo este suplemento milagroso para perder peso en una semana! #ofertaimposible,1,spam,compra ahora mismo suplemento milagroso perder peso semana ofertaimposible
¡gana $1000 al mes con nuestro plan de inversión seguro! solo clicka aquí: [enlace urgente],1,spam,gana 1000 mes plan inversión seguro solo clicka aquí enlace urgente
¡gana $1000 💰🌟🔥 hoy solo! haz clic aquí ⬇️,1,spam,gana 1000 hoy solo haz clic aquí
¿dónde puedo encontrar zapatos nuevos enopterado en madrid? [no_spam],0,ham,dónde puedo encontrar zapatos nuevos enopterado madrid nospam
avísame si necesitas ayuda con tus facturas de electricidad. estoy aquí para ayudarte.,0,ham,avísame si necesitas ayuda facturas electricidad aquí ayudarte
acabo de terminar el informe mensual. te lo envío para tu revisión.,0,ham,acabo terminar informe mensual envío revisión
"el museo del prado alberga obras maestras de velázquez, goya y el greco que nunca deben perderse.",0,ham,museo prado alberga obras maestras velázquez goya greco nunca deben perderse
"viaje a tenerife: pendidikan fotos de playas, palmeras y vida marina. ¿quieresốc?",0,ham,viaje tenerife pendidikan fotos playas palmeras vida marina quieresc
"artículo: cocina tradicional de oaxaca, recetas auténticas",0,ham,artículo cocina tradicional oaxaca recetas auténticas
publicidad comercial no solicitada: ¡regístrate ahora y gana un iphone gratis! #oferta,1,spam,publicidad comercial solicitada regístrate ahora gana iphone gratis oferta
ofrecerá un descuento del 30% en su próximo vuelo si usa laapp móvil en los próximos 7 días.,1,spam,ofrecerá descuento 30 próximo vuelo si usa laapp móvil próximos días
estafa de acciones: invierte en este fondo y recibe regalos cada mes. ¡100% garantizado!,1,spam,estafa acciones invierte fondo recibe regalos cada mes 100 garantizado
noticia: el gobierno español anuncia subsidios para agricultores en extremadura. más información aquí: www.gob.es,0,ham,noticia gobierno español anuncia subsidios agricultores extremadura información aquí wwwgobes
hoy organizaré mi despacho y ordenaré los documentos que llevaba acumulados.,0,ham,hoy organizaré despacho ordenaré documentos llevaba acumulados
"buenas noticias: el tren 455 está a tiempo. puerta 12, salida real del saratiel.",0,ham,buenas noticias tren 455 tiempo puerta 12 salida real saratiel
oferta exclusiva: 3 meses de netflix por $1.99. solo 24h disponibles,1,spam,oferta exclusiva meses netflix 199 solo 24h disponibles
"visita nuestro sitio web y compra productos para adultos con envío discreto. solo por tiempo limitado, 2x1 en todos los artículos.",1,spam,visita sitio web compra productos adultos envío discreto solo tiempo limitado 2x1 artículos
¡oferta imperdible! suscríbete y recibe acceso instantáneo a contenido premium sin costo adicional. limitado a los primeros 1000 usuarios.,1,spam,oferta imperdible suscríbete recibe acceso instantáneo contenido premium costo adicional limitado primeros 1000 usuarios
¡urgentemente! necesitas pagar $5000 para evitar arrestos. ¡despues del 5 de oct!,1,spam,urgentemente necesitas pagar 5000 evitar arrestos despues oct
desayuno saludable: opciones proteins para empezar el día. recetas sin azúcar añadido.,0,ham,desayuno saludable opciones proteins empezar día recetas azúcar añadido
gana 500€ diarios invirtiendo en forex. envía dinero al whatsapp +34 612 345 678,1,spam,gana 500 diarios invirtiendo forex envía dinero whatsapp 34 612 345 678
¡alerta cibernética! tu windows tiene vírus. paga $99 para limpiarlo o corremos el riesgo de robo de datos. 🔒,1,spam,alerta cibernética windows vírus paga 99 limpiarlo corremos riesgo robo datos
taller gratuito de spanish también: 'cómo impresionar en barcelona'. ¡inscripción abierta!,0,ham,taller gratuito spanish cómo impresionar barcelona inscripción abierta
