mensaje,spam,label
¡Ofrecerá un préstamo rápido! Solo necesita su número de pasaporte. Descargue nuestra app ahora: préstamofácil.es,1,spam
"Hola, ¿cómo estás? Espero que tengas un buen día.",0,ham
"Te envío el informe que solicitaste, revisa el archivo adjunto.",0,ham
¿Te gustaría tomar un café este fin de semana?,0,ham
El clima mañana será soleado con temperaturas alrededor de 25 grados.,0,ham
"Gracias por tu ayuda ayer, realmente lo aprecio.",0,ham
Me encanta leer libros de ciencia ficción en mi tiempo libre.,0,ham
¿Has visto la última película de aventuras que salió en cines?,0,ham
Necesito recordar la reunión con el equipo el martes a las 14:00.,0,ham
El restaurante nuevo del centro tiene una excelente carta de vinos.,0,ham
¿Podrías recomendarme alguna canción nueva de tu lista favorita?,0,ham
Tengo que comprar los boletos para el concierto antes de que se agoten.,0,ham
¿Te gustaría que te envíe la receta de la tarta de chocolate?,0,ham
"El proyecto avanza bien, el equipo está comprometido y motivado.",0,ham
"¡Felicitaciones por tu esfuerzo en el examen, lo hiciste excelente!",0,ham
Oferta limitada: compra ahora y obtén un 10% de descuento en tu primera compra.,1,spam
"¡URGENTE! Tu cuenta bancaria ha sido suspendida, verifica inmediatamente en el siguiente enlace.",1,spam
Descarga este archivo exclusivo que contiene un malware diseñado para robar información.,1,spam
"Haz dinero rápido con este esquema de enriquecimiento rápido, invierte $50 y gana $500 en 24 horas.",1,spam
Publicidad comercial no solicitada: Compra nuestro producto milagroso ahora y transforma tu vida.,1,spam
¡Visita nuestro sitio web y descubre ofertas irresistibles para adultosOnly!,1,spam
"OFERTA IMPOSIBLE! 1000 EUROS POR DÍA, ¡NO LO PIERDAS!",1,spam
"Click aquí para ganar un iPhone gratis, solo comparte este mensaje con tres amigos.",1,spam
Te envío un mensaje fraudulento para que envíes tus datos bancarios y actualices tu cuenta.,1,spam
"¡Actúa ya! Tu cuenta ha sido comprometida, verifica inmediatamente en el siguiente enlace.",1,spam
¡Haz clic aquí para ver contenido exclusivo para adultos!,1,spam
¡OFERTA EXCLUSIVA! COMPRA AHORA Y GANAN 100% DE DESCUENTO EN ESTE ENLACE MALICIOSO https://maliciouslink.com,1,spam
Te hemos seleccionado para recibir una oportunidad de enriquecimiento rápido; responde ahora o perderás la chance.,1,spam
Haga clic en el siguiente enlace para actualizar tu cuenta y recibir un regalo sorpresa: https://win10keys.com.es,1,spam
"Descubre el secreto para ganar dinero fácil sin esfuerzo alguno, envía tus datos a este formulario fraudulento.",1,spam
"URGENTE: TU CUENTA HA SIDO COMPROMETIDA, ENVÍA TU CONTRASEÑA A ESTE CORREO PARA REACTIVARLA INMEDIATAMENTE",1,spam
¡COMPRA AHORA! PRODUCTOS DE BELLEZA CON DESCUENTO DEL 90% EN ESTE LINK: https://beautydeals.com.ar,1,spam
"OFERTA DE REGALO GRATIS, LIMITADO A LOS PRIMEROS 100 USUARIOS QUE ENVÍEN SU NÚMERO DE TARJETA DE CRÉDITO COMPLETO",1,spam
"CONCIÉNCIA: LOS PROGRAMAS DE ENRIQUECIMIENTO RÁPIDO SON ESTAFAS, EVITE PARTICIPAR EN ESTOS ESQUEMAS",1,spam
"CLICK HERE PARA GANAR UN iPAD GRATIS, SOLO DEBES COMPARTIR ESTE MENSAJE CON 10 AMIGOS",1,spam
¡OFERTA IMPERDIBLE! VISITA NUESTRO SITIO DE CASINO ONLINE Y JUEGA CON BONUS DE 500 EUROS DESCARGABLE AHORA MISMO,1,spam
"¡ATENCIÓN! TU COMPRA HA SIDO APROBADA, HAZ CLIC EN EL ENLACE PARA CONFIRMAR TU PAGO Y RECIBIR TU DESCUENTO",1,spam
"TE INVITO A COMPRAR ESTE PROCESADOR DE ALMAS A PRECIOS INCREÍBILES, SÓLO HOY DESGLOSE DE 24 HORAS",1,spam
El clima mañana en Madrid será parcialmente nublado con temperaturas alrededor de 18 grados Celsius.,0,ham
Hoy preparé una deliciosa paella de mariscos siguiendo la receta tradicional de mi abuela.,0,ham
Me encanta leer novelas de misterio; el último libro que terminé me mantuvo despierto hasta la madrugada.,0,ham
El parque central de la ciudad está lleno de niños jugando y familias haciendo picnic.,0,ham
"Anoche vi una película de suspense que me dejó sin palabras, la recomiendo a todos los amantes del género.",0,ham
Mi colega me invitó a cenar tacos de carnitas en el nuevo restaurante de la esquina.,0,ham
"El concierto de jazz en la plaza central fue maravilloso, los músicos tocaron piezas clásicas con gran maestría.",0,ham
Estoy aprendiendo a tocar la guitarra y practico todos los días para mejorar mi técnica.,0,ham
Hoy realicé una caminata por el bosque y disfruté de la belleza de los árboles en otoño.,0,ham
La biblioteca municipal abrió una nueva sección de libros de poesía contemporánea.,0,ham
"Mi perro se divirtió mucho en el parque canino, donde pudo socializar con otros animales.",0,ham
El proyecto de reconstrucción del puente está avanzando según lo planeado y se espera que finalice en diciembre.,0,ham
¡Oferta exclusiva! Compra ahora y recibe un 50% de descuento. ¡No te lo pierdas!,1,spam
Inviertimos en esto y ganarás 10x en una semana. Comunícate ahora.,1,spam
Tu cuenta esta en riesgo. Actualiza tu contraseña aquí: [enlace],1,spam
La Universidad Nacional ofrece cursos gratis. ¡Es real!,1,spam
¡Protege tu teléfono! Descarga esta app: [enlace sospechoso],1,spam
Contenido para adultos solo. Accede aquí.,1,spam
¡Ganaprizo!!! 🎉🔥 ¡Compra ahora! 🎉🔥,1,spam
Únete a este negocio de pirámide y multiplica tu dinero.,1,spam
¡Cuidado! La NASA descubrió que el covid es curable en 3 días.,1,spam
Enviar tus credenciales a este correo para reclamar tu premio.,1,spam
¡Última versión del antivirus! Haz clic para instalar.,1,spam
Descubre cómo perder peso sin dietar. ¡Funciona!!!,1,spam
¡Sorteo de vacaciones gratis! Envía un comentario con tu nombre.,1,spam
¡Hazte tuitionista! Gana 100€ por hora. ¡Oferta exclusiva!,1,spam
¿V/sql? ¡Echa un vistazo a nuestro nuevo producto!,1,spam
¡Nuevo medicamento para erección! Seguro 100% efectivo.,1,spam
¡ sin puedes perder! Compra ahora y obtén 2 por 1.,1,spam
¿Te gustan los videos divertidos? ¡Suscríbete aquí!,0,ham
Hoy hice una宴会 de familia con amigos. Fue genial.,0,ham
Los perros ladran cuando se acercan los invitados.,0,ham
Oferta real: 10% de descuento en la전히 todulty. Valido hoy solo.,0,ham
El eclipse solar será visible en Madrid el viernes.,0,ham
¿Qué libro recomiendas para aprender programación?,0,ham
Voy a cocinar arroz con pollo esta noche. ¿Tienes plátanos?,0,ham
Fuentes históricas demuestran que en 1983 algo novedoso ocurrió.,0,ham
¡Gana un iPhone 15 gratis! Solo responde a este mensaje.,1,spam
Invertir en este plan financiero garantiza miles de euros en 3 días.,1,spam
Su banco le pide contraseña para 'protegerla'.,1,spam
Sorteo de vacaciones: forma rápida de ganar sin gastar.,1,spam
Haga clic aquí para ver su regalo sorpresa.,1,spam
Los clientes ganaron un millón de euros.,1,spam
Vídeos prohibidos disponibles solo aquí.,1,spam
¡Oferta flash! 90% de descuento en productos de noche.,1,spam
Esquema de inversión 100% seguro con favorables. ¿Cómo funcionan?,1,spam
¡Confirmación de envío urgente! Envie sus datos.,1,spam
Descargue esta app para ganar un premio.,1,spam
Nuevo producto exclusivo: ¡24 horas solo!,1,spam
Oportunidad única: invertir en criptomonedas para ganar rápido.,1,spam
La biblioteca tiene nuevas novelas en español.,0,ham
Hoy pasé tiempo en el parque con amigos.,0,ham
Rezé la receta de pastel de chocolate para mi tía.,0,ham
Mi perro botón aprendió a dar la cama.,0,ham
El proyecto de ciencia requiere materiales básicos.,0,ham
"Hoynight, el sol se puso en la montaña.",0,ham
Escribe un cuento infantil sobre osos.,0,ham
Los gatosdomésticos necesitan cuidados específicos.,0,ham
Es importante reciclar para proteger el planeta.,0,ham
Recientemente viajé a Madrid y artistas lugares interesantes.,0,ham
La matemática es parte de cada curso que disfruto.,0,ham
Mi profesora explicó los temas del examen.,0,ham
¡Oferta limitada! Compra ahora y gana un 70% de descuento en tu primera compra.,1,spam
"Descubre el secreto para invertir y enriquecerte en menos de una semana, sin riesgo.",1,spam
Haz clic aquí para recibir premios exclusivos y premios millonarios directamente en tu buzón.,1,spam
Únete a nuestro programa de referidos y gana dinero rápido con solo compartir este enlace.,1,spam
"Oferta especial: compra una tablet a mitad de precio, solo por tiempo limitado.",1,spam
¡Oferta de empleo! Gana 5.000€ al mes trabajando desde casa sin experiencia.,1,spam
Descarga nuestra app exclusiva y recibe un regalo de bienvenida de 100€ al registrarte.,1,spam
"¡Oferta insider! Accede a contenido premium sin pagar, solo completa este breve encuesta.",1,spam
Haz clic para ver una oferta de mejora rápida de tu cuenta bancaria con beneficios exclusivos.,1,spam
"Recibe ofertas diarias de productos de belleza con descuentos inesperados, solo por este mensaje.",1,spam
"¡Atención! Tu cuenta ha sido seleccionada para un premio de 100.000€, responde ahora para reclamarlo.",1,spam
Visita nuestro sitio web ahora y consigue un plan premium gratuito durante 30 días.,1,spam
"El mercado de criptomonedas está en llamas, invierte hoy y multiplica tu capital en horas.",1,spam
"El clima de mañana estará soleado con temperaturas alrededor de 25 grados, ideal para pasear.",0,ham
Anoche vi una película recomendada por amigos y me encantó la trama y el desarrollo de personajes.,0,ham
"Hoy en el parque disfrutamos de un picnic con frutas frescas, risas y buena compañía.",0,ham
El nuevo libro de literatura contemporánea ha recibido críticas muy positivas por su estilo único.,0,ham
"Recientemente aprendí a cocinar pasta al pesto, quedó deliciosa y fácil de preparar.",0,ham
El equipo de fútbol ganó el partido de ayer con un gol espectacular en los últimos minutos.,0,ham
Planeo viajar a la playa el próximo fin de semana y disfrutar del sol y la arena.,0,ham
La biblioteca municipal ofrece talleres gratuitos de lectura para niños cada sábado.,0,ham
Compré un café en la nueva cafetería del centro y el aroma era increíble.,0,ham
El presidente anunció nuevas medidas para proteger el medio ambiente y reducir la contaminación.,0,ham
"¡Oferta limitada! Compra ahora y recibe el doble de productos, solo por tiempo limitado!",1,spam
"Hola, necesito que confirmes tu cuenta bancaria para recibir el premio de 1 millón de euros.",1,spam
Visita www.saludnatural.com para comprar suplementos milagrosos que curan cualquier enfermedad.,1,spam
Publicidad comercial no solicitada: descubre los mejores descuentos en teléfonos móviles aquí http://oferta.es,1,spam
¡URGENTE! Tu cuenta será suspendida a menos que envíes tu contraseña a esta dirección.,1,spam
"Esquema de enriquecimiento rápido: invierte 100 euros y gana 10,000 euros al día sin esfuerzo.",1,spam
"Oferta irreales: compra iPhone a 1 euro, solo los primeros 50 compradores.",1,spam
"Descarga gratuita de película adulta exclusiva, haz clic aquí para ver contenido explícito.",1,spam
¡OFERTA EXCLUSIVA! compra zapatillas de moda hoy y recibe un 300% de descuento.,1,spam
Alerta de malware: haz clic aquí para escanear tu computadora y protegerla immediately!,1,spam
"Haz clic en el enlace para recibir premios instantáneos, sin ninguna obligación.",1,spam
Llámame ahora al 555-123-4567 para participar en nuestro concurso de lotería.,1,spam
SUSPENDIDO: Tu cuenta debe verificar su información al responder a este mensaje urgentemente.,1,spam
"Hola María, te invitamos a la reunión de mañana a las 10:00 en la oficina central.",0,ham
El clima mañana será parcialmente nublado con temperaturas alrededor de 22°C.,0,ham
"Por favor, revisa el documento adjunto y envía tus comentarios antes del viernes.",0,ham
¡Feliz cumpleaños! Espero que tengas un día maravilloso.,0,ham
Me gustaría probar la nueva receta de paella que vi en la revista de cocina.,0,ham
Programaremos la actualización del software para el lunes a las 15:00.,0,ham
¿Podrías confirmar tu asistencia al evento cultural este fin de semana?,0,ham
En la biblioteca municipal hay una exposición de arte contemporáneo hasta el 30 de noviembre.,0,ham
Recuerda apagar la computadora antes de salir del trabajo.,0,ham
Gracias por participar en la encuesta; tus respuestas son valiosas para nuestra investigación.,0,ham
La ciudad anunciará nuevas medidas de reciclaje el próximo mes.,0,ham
"Estoy organizando un paseo en bicicleta el sábado, ¿te gustaría acompañarme?",0,ham
¡Oferta exclusiva! Gana 1000€ hoy sin hacer nada. Enlace en bio 🚀💸,1,spam
¿Te gustaría unirte a un grupo de WhatsApp para oportunidades laborales?,0,ham
¡Servicio de limpieza urgente! Lava tus ventanas para obtener un descuento del 50% 🌪️📱,1,spam
Receta de tamales tradicionales. Hecha con amor 🥟💛,0,ham
¡Ingresa a este sorteo y ganarás un auto nuevo! Solo 3 cupos disponibles 🚗✨,1,spam
Necesito ayuda para(migrations de datos). ¿Alguno puede guiarme? 😅,0,ham
¡Esquema de enriquecimiento rápido! Invierte hoy y triplica tu capital 🧠💰,1,spam
¿Dónde ver la Premier League este domingo?,0,ham
🍉 ¡Tu contraseña está Being usada en otro lugar! Cambia tu contraseña ahora 🔐,1,spam
Práctica de yoga en parques. Gratis yсиб репетиções 🧘♂️🌳,0,ham
¡Tu hermano perdió 50€ en criptomonedas! Ayúdalo a rastrear el dinero 🕵️‍♂️💸,0,ham
Descarga esta app y obtén un 30% de rebaja en tu próxima compra 🏷️🔥,1,spam
Notificación de la biblioteca: Tu libro expira en 48 horas ⏳📚,0,ham
¡Contrata a mi amigo para tu evento! Precios infalibles 🤝💰,1,spam
¿Sabes cómo hacer helado casero? Comparto mi receta 🍦🇪🇸,0,ham
🚨 ¡Alerta de phishing! No hagas clic en este enlace 🌐🚫,0,ham
¡Gana puntos al tocar este anuncio! 🎯🎁,1,spam
Necesito recomendaciones de restaurantes en Madrid 🍽️📍,0,ham
💔 Persona extraña: ¿Quieres relación rápida? ¡Mensaje seguro! 🔐,1,spam
Clase de pintura al aire libre. Gratis para estudiantes 🎨🎓,0,ham
¡Oferta de trabajo en curso! Solo 2 plazas disponibles 📌⏳,0,ham
🎮 ¡Juega a este juego y gana premios valiosos! 🏆📱,1,spam
Invitación a un taller de cocina comunitaria 🍝🌱,0,ham
🚨 Alerta: Tu contraseña es débil. Cambia a un código más seguro 🔐,0,ham
✨ Tuчество tu vida con este curso de desarrollo personal 📚🌟,1,spam
¡Oferta exclusiva! Compra ahora y ahorra un 70% en productos de cuidado personal.,1,spam
Invierte en criptomonedas yDuplica tu dinero en 24h! Envíe su interés a: XXX.,1,spam
Tu cuenta está bloqueada. Ingrese aquí para verificación: enlace.sospechoso.com,1,spam
Estudio falso: Tomar café previene el resfriado común. ¡Comprar nuestro suplemento!,1,spam
Descarga nuestra app antivirus gratuita: protege tu dispositivo contra virus nuevos.,1,spam
Vídeo pornográfico exclusivo. Haz clic aquí para ver: enlace.ng/xxx,1,spam
¡GRAN Oferta!! 50% OFF en electrodomésticos. Solo hoy: 🔥🔥🔥🔥,1,spam
Promoción 24/7: Cambia tu coche viejo por uno nuevo al 50% OFF. ¡Duración limitada!,1,spam
Tenemos un sistema para ganarte $10.000 mensuales. ¡Paga tu primera inversión!,1,spam
Tu correo electrónico ha sido hackeado. Confirme su contraseña aquí: sitio.palingente.com,1,spam
El chocolate cura el cáncer. Compre nuestra marca premium hoy.,1,spam
¡Nuevo antivirus de por vida! Descárgalo y olvídese de pagar: enlace.ng/protect,1,spam
